file_name,utterance,context,sarcasm
1_8185.wav,We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,"['The surf and turf sounds good.\nSee if they corn on the cob.', ""Guys!\nWe're trying to get him out of here, not you in."", ""You're wasting your time.\nJust please, leave me alone."", 'Now what?', ""I don't know.""]",False
1_8217.wav,"Go out with me on one date, and I promise you, you'll see.","['There are many things seriously wrong with me.', 'And not quirks, either.\nLike... diagnosable psychological problems.', 'Maybe brain damage.', ""Well, how do I know you're not just saying that?""]",False
1_8407.wav,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.","['It ended on a cliffhanger.', 'They did.', 'Uh, Sheldon, there are two dumplings left. Do you want them?', ""Dumplings?\nDon't you understand what's going on here?"", 'As a rule, no.', ""That show ended with all the residents of New York either dead or unconscious.\nNow I'll never know what happened."", ""Well, why don't you make up your own ending?""]",True
1_8417.wav,"Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.","['Roger is Raj.', 'I always thought, if I had a white name, it would be Gavin.', 'Keep reading. What does it say?', ""No, no, I don't know if I should. \nIf she wanted me to know about her blog, she would've told me."", ""It's almost like I'm reading her diary."", ""That's exactly what it's like. Keep reading."", 'No, this is creepy.']",False
1_8452.wav,I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,"[""Probably because I didn't read the instructions.\nNo wrapper's going to tell me what to do."", 'Unless his name is Jay-Z.', 'Is something going on?', 'What do you mean?', ""Well, you're acting all weird.\nAnd I'm pretty weird, so I think I know what I'm talking about."", ""I don't know. Maybe it's all those steroids I've been taking.""]",True
1_8505.wav,"A lane frequented by liars. Like you, you big liar!","['I just Googled ""foo-foo little dogs.""', ""(Skype ringing) It's Raj. Stay quiet."", '(chuckles): Hey!\nBad timing.\nBernadette just took Cinnamon out for a walk.', ""Hmm. Interesting. \nDid they take a walk down Liars' Lane?"", 'What?']",False
1_8717.wav,Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,"[""Do you think Penny's mad at me?""]",True
1_8746.wav,"I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me <i>Raiders of the Lost Ark</i> for the first time.","[""So what'd you think?"", 'It was good.', ""That's it?"", '""Good""?']",True
1_8749.wav,It was very entertaining... despite the glaring story problem.,"['I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn\'t think you meant showing me Raiders of the Lost Ark  for the first time.', 'My apologies. I chose my words poorly.\nI should have said you were about to have your world rocked on my couch.', ""Anyway, thank you for watching it.\nIt's one of my all-time favorites.""]",True
1_8827.wav,How do you not tear off his clothes and take him right here on this table?,"[""Awkward silence. Sheldon on his phone.\nNo touching. Somebody's having date night."", ""It's actually steamier than it looks.\nSheldon's looking up the phallic symbolism of root vegetables in Renaissance paintings."", ""Oh, no, I got bored with that.\nI'm just browsing cuticle scissors on Amazon.""]",True
1_8837.wav,"Not as relieved as I'm about to be. It's a brave new world, little lady.","['Really?', 'Yes.', 'Huh. Yeah, I always took it literally.', ""That's why I have never once moved my bowels in this or any restaurant. \nHmm."", ""I'm relieved that you don't have a problem with us working together.""]",False
1_9003.wav,"I'm not going to bother him, I'm going to talk to him.","['I guess they really do read their mail.', ""Hey, isn't that Professor Proton?"", 'Oh, yeah.', ""Look at him, just standing in line like he wasn't moderately famous 30 years ago."", ""- Let's go say hello."", ""- Oh, maybe we shouldn't bother him.""]",False
1_9009.wav,"- No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?","['Dr. Jeffries, hello again. Leonard Hofstadter.', 'Oh, oh, right, I remember your-your girlfriend.', 'Is-Is she... is she here?', ""No, she's not."", 'So, what prescription are you getting filled?', '- Sheldon.', ""No. Wait, I want to guess. Don't tell me."", ""I wasn't going to tell you.""]",False
1_9087.wav,"Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.","['Yup, oh... here you go.', 'Oh, thank you.', 'Here, get yourself an eraser for your troubles.', 'Oh-ho.\nI forgot about this. \nMy aunt made it for me when I started college.', 'Aw, did she hate you?']",True
1_9245.wav,Can we talk about something else? Do you know that I yodel?,"['Yes.', 'And some people in the science community are calling it ""The Wonder Blunder.""', ""Who? Give me their names.\nI bet it's Wolowitz."", ""It's just such a fascinating story. Your calculations are way off, but they find the element anyway."", ""It's like misreading a treasure map and still finding the treasure.""]",False
1_9594.wav,I can't believe we wasted all that time on our Hulk costumes.,"[""You know, there-there's always WonderCon in Anaheim, you know?"", ""That-That's just as good."", 'Excuse me.', 'Oh, guys, this is really sad.', 'And in a different way than it was 20 minutes ago.']",False
1_9668.wav,"People usually start a meeting with a joke, but you go ahead-- end with one.","[""We'll come back to that one."", ""This brings us to the final item in our annual State of the Relationship Summit.\nItem 29: Valentine's Day."", 'Ah, the worst for last. Hmm.', 'Classic Flakey.', ""Before you get upset, I believe I've come up with a way for us to celebrate the occasion that we both can enjoy.""]",False
1_9963.wav,What do you think I was gonna do at home?,"['Koothrappali murder mystery dinner.', ""I'm leaving."", ""You can't leave. \nYou're a suspect in the mysterious murder of Stuart Bloom."", ""(dramatic music plays) I didn't know his last name was Bloom."", ""Yeah, it's Bloom."", 'Are you really gonna lie on the floor and pretend to be dead all night?']",False
1_9971.wav,I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,"[""We can't show up to your mom's empty-handed. \nWe should bring something."", ""I already am.\nI'm bringing the gift of knowledge."", 'Oh, boy.', ""Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later.""]",True
1_9972.wav,"Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.","['So, what happens next?', ""I can't tell you that.\nBut perhaps the killer dropped a fun and imaginative clue somewhere in the apartment.""]",True
1_9993.wav,"Well, my beer isn't flat and my rack's not saggy. So far, the future's great.","[""You're all inside it, and we hurtle through the very fabric of time."", '(electronic sound effects playing) And welcome to 20 years in the future.', 'Hey, you guys just time-traveled.\nStop looking so bored.']",True
1_10004.wav,"And of those few months, how long have you been a demented sex pervert?","[""Well, I'm sure that, uh, you...\nhave a lot of questions."", 'Who was he?', 'His name is Ron.\nI met him at my prayer group.', 'How long have you been involved with him?', 'A few months.']",False
1_10009.wav,"Let the dead man talk. So, why do you think that?","['FYI, we plan on selling out the human race hard.', ""In 20 years, who knows what'll happen with any of us?"", 'I think you and Leonard will be together.', 'You do?', ""Yeah.\nI think you're the best couple I know."", ""That's so sweet."", 'What the hell?! Excuse me?', 'Ah-da-da-da-da!']",False
1_10190.wav,"Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?","[""it's important to the story that my boobs be the last things to turn ape."", ""It's sweet that he thinks there's a story."", ""Oh, and there's not even a bathroom on set.\nI have to go to the gas station across the street."", 'I mean, I was dressed like half an ape and still not even close to the most disgusting person in there.', 'Leonard, I could use your assistance.', ""Sure. What's up?""]",False
1_10462.wav,"You know, if you're really serious about that, I hear there are some exciting opportunities in home care for the old and fat.","[""it's-it's what my grant was designated for, and that everybody has to do things they don't want to do."", ""He then gave an example of something he had to do, even though he didn't want to, which was look at my stupid face."", ""That's a rude thing to say. Out loud."", ""It's an outrage.\nHonestly, I'm tempted to leave the university.""]",True
1_10495.wav,"And if it turns out you don't... - you and I could live together. - You and... Oh, sure.","[""Ugh! It's like walking into the Amazon.\nAnd not the good Amazon with one-day shipping.\nThe awful one with birds and snakes."", 'You hate the sound of all those keys on his key chain.', 'Four keys!\nWho does he think he is, a warden?', ""See? Maybe you'll love living alone."", ""I don't know. Perhaps.""]",True
1_10496.wav,"- You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!","['And not the good Amazon with one-day shipping.\nThe awful one with birds and snakes.', 'You hate the sound of all those keys on his key chain.', 'Four keys!\nWho does he think he is, a warden?', ""See? Maybe you'll love living alone."", ""I don't know. Perhaps."", ""And if it turns out you don't...""]",True
1_10748.wav,"There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc.","['Howard and Bernadette, Raj and his girlfriend, Penny and Chardonnay, Penny and you.', ""There isn't any ranking."", ""And if there were, we wouldn't be at the bottom of it."", 'Yeah, and actually, I drink Sauvignon Blanc.', ""That's the part you have a problem with?"", 'Relax.']",True
1_10797.wav,"I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.","['to be a pharmaceutical sales rep.', 'Maybe she can practice on you some time.', 'Oh, it would be great to practice on a real doctor.', ""Yeah. I'm sure that'd be fine."", 'I have some odd freckles on my buttocks.', 'Can I make an appointment for you to look at them?', 'Um... okay, I guess.']",False
1_10810.wav,I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,"['For starters, they shed and bite.', ""Hey, here's a thought.\nWhy don't we put up the rest of the money that Stuart needs?"", ""So, we'd be, like, owners of a comic book store?"", ""It's kind of a dream come true."", 'That does sound fun.', 'Ooh, maybe we could come up with a business plan to compete with this place.']",False
1_10829.wav,"On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next.","['You would leave me out of the conversation with the next guy if you dump Leonard?', 'Why say it? Yes!', ""Well, I would never leave you off my list, and not just because, without you, we're playing fast and loose with the word list."", 'Well, good job. Now she hates me.', 'Great.']",True
1_10849.wav,That's how much buying a comic book store means to me.,"['he used to... take me to the comic book store.', 'It was one of the few things we did together.', 'Oh. Howie, I had no idea.', ""Well, I don't... like to talk about it."", ""Oh, baby. \nThat story's made up, isn't it?""]",False
1_10853.wav,"Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,","['Uh, listen, Penny, before you start, I just want to apologize for being so rude the other day in my office.', 'No, no. No need to apologize.', 'Excuse me, can I say something?', 'I just love both you guys, and I want you to get along.', 'And when I say love"" I meant as a friend.\nAnd, uh, way too soon, right?']",False
1_10857.wav,It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.,"['Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago.', 'It was, and I may have made it seem like a bigger deal than I should have.', ""Yeah, and Leonard and I are engaged now, and I'm just hoping we can put this whole thing behind us."", ""Mm. I'd like that, too."", ""Yeah, I thought I'd be okay with it, but then I saw how pretty you are."", ""Oh, that's so sweet.\nI mean, look at you-- you are gorgeous.""]",False
1_10859.wav,I don't need a reason-- it's my house.,"[""It's true-- you're both gorgeous."", 'Kind of says something about the man who could bed you both.', ""You get why I've been alone most of my adult life."", 'So, what brings you by? Well,']",False
1_10890.wav,"Boy, when you met Bernadette, the field of robotics really took a hit.","['Robot girlfriend.', 'Mm, that was mine.', 'Robot prostitute.', 'Also mine.', ""Wait. I'm confused. \nWhy would you need both a robot girlfriend and a robot prostitute?"", ""There's just some things you don't do with your robot girlfriend.\nBoy, when you met Bernadette,""]",True
1_10977.wav,Let's not talk about this in front of our friends.,"['Like what? Your incomplete set of <i>Star Trek</i> collector plates?', 'For your information, I just bought the last one I needed on eBay.', 'Without asking me?', 'There were only three minutes left in the auction and it was a mint condition Scotty from a smoke-free home.', 'How much, Howie?', 'Not a lot.', 'How much?']",False
1_11006.wav,Maybe it's a good thing we came here. It's like a lesson in what not to do.,"['Well, if I do well in sales, I could end up making a lot more money than you.', 'Not a problem. I grew up with a mother who emasculated my father financially and in every other aspect of his life, so...', ""...really, it's what I think love looks like."", ""I'll be right back. I'm gonna go check on him.""]",True
1_11021.wav,"Same as all of us, getting out of a car without underwear.","['So, what are you working on these days?', ""I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame."", 'What would a one-celled organism have to be embarrassed about?']",True
1_11042.wav,"Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.","[""but since you seem to be okay with the article being canceled, I have a little confession.\nI'm the reason it was pulled."", 'What? How?', 'I sent the editors of the magazine a pretty scathing e-mail.', 'Amy, what did you say?', 'I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress.']",False
1_11046.wav,"Wow, he really went where no man has gone before.","['Red Zinger with one teaspoon of honey.', 'Thank you.\nNeat<i> Star Trek</i> mug.', 'I actually have one of the phasers from the original TV show.', ""Oh, cool.\nHow'd you get that?"", 'Oh, easy, Gene Roddenberry needed a vasectomy.', ""Wait a minute.\nYou've snipped Gene Roddenberry's vas deferens?"", 'Yes.']",False
1_11051.wav,"Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.","['Ooh.\nHe was so happy after he passed it, he gave me a Terminator.', 'That is amazing.\nHow long have you been collecting?', ""Ever since I was a kid, but, uh, I didn't really get serious until William Shatner's bladder infection."", ""What'd you get? What'd you get?""]",False
1_11055.wav,"Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available.","['A gallant man would defend his fiance for being called a urethra.', 'Can we please change the subject?', ""Well, that didn't go your way."", 'Dr. Lorvis, what are you doing here?', 'Uh, well, actually I came to see you.', 'Really? Why?']",True
1_11098.wav,"Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere.","[""I don't suppose you also brought napkins, clean bowls, utensils and a roll of toilet paper."", 'Right here.', 'You guys are the best.', ""What's with the clothes?"", 'Well, with all the new stuff I bought for work, I needed to make room in my closet.', 'I meant why are they folded? \nBut whatever.', ""Ooh, what's this?"", 'That, believe it or not, is my prom dress.']",True
1_11120.wav,"Next time I might be in a rush, it's good to have a few in the bank.","[""There's nothing weird going on with me and your mother."", 'Stewie, your bath is getting cold!', 'I got to go, bye.', 'Penny?\nPenny.\nPenny.\nPenny.\nPenny.', 'You knocked more than usual.']",False
1_11177.wav,I'm listening to you snore. I'm wondering how I'll ever sleep without it.,"['Okay, why?']",True
1_11201.wav,"He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.","[""It's nice they're getting exercise."", 'Although now that I think about it, Leonard would never go swimming in public without his swim shirt.', ""I'm sure he brought it."", 'No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it.', 'He probably got a new one. Finish your breakfast.']",False
1_11224.wav,And here I am in the trap. You just keep talking. I'm gonna chew my leg off.,"[""You heard what he said about his parents. \nIt was the little things they kept bottled up. \nI don't want that to happen to us."", ""How can I convince you it won't?"", ""Well, is there anything about me you're keeping inside?"", ""I'm not answering that. \nIt's a trap."", ""So there<i> are</i> things you don't like.""]",True
1_11232.wav,"And I love that I work and do all the cleaning, and you're okay with that.","[""And I love that you're strong and independent."", 'And yet, I still love when you hold a door for me.', ""I love that I'm kind of a slob around here, and...\nyou're okay with that."", 'Uh-huh.']",True
1_11236.wav,"Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.","[""Wow. I don't know which hurts worse-- my nose or my heart."", ""Well, I'm done speaking to you."", ""Don't be like that. You two need to talk this out."", ""Yeah, 'cause you sound really funny."", ""Sheldon, I'm sorry I didn't tell you about the surgery, but you were worried about nothing.""]",False
1_11242.wav,"I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.","['I was not panicked, and I am not overly attached to Leonard.', 'You were so worried that you smashed your face trying to check on me.\nYou love me.', ""Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain."", ""Amy, you're a neuroscientist.\nCrack his skull open, spray some Raid in there.""]",True
1_11243.wav,I love that you're too good to pee in the kitchen sink.,"[""Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain."", ""Amy, you're a neuroscientist.\nCrack his skull open, spray some Raid in there."", ""I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.""]",True
1_11253.wav,"So as they say, all good things must come to an end.","['Who will stand between us and flag ignorance""""', 'I know I was thinking that.\nIs this a show on flags or mind reading?', 'But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend.', 'And he really does have one, you jerks on the comment board.']",False
1_11257.wav,Doesn't Professor Abbott's family want any of this stuff?,"[""You know, I thought cleaning out a dead professor's office was gonna just be boring, but then I found his dentures and realized it's also gross.""]",False
1_11306.wav,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.","[""Well, that's it."", ""That's the end of Roger Abbott."", ""And we still don't know who framed him."", 'I still keep thinking about how an entire life can seemingly amount to nothing.']",False
1_11322.wav,"You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon.""","['Hey, how are things going with your parents?', 'Not great. They hired divorce attorneys.', 'You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk.']",True
1_11378.wav,Are you sure a dummy like me can handle something as complicated as a blanket?,"[""Okay. On the count of three, I'll shoot the fire extinguisher and get him airborne."", 'Howard, you wave the blanket and guide him towards the exit.', 'Raj, you hold open the curtain so he can fly out.']",True
1_11439.wav,"No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.","[""This isn't so bad."", ""That's easy for you to say. \nYour chair's not facing the lingerie section."", ""Boy, that's a lot of panties."", 'You guys comfy? This might take a while.', ""You know, I don't understand why women insist on making a big production out of buying clothes.""]",True
1_11485.wav,Is that why you had to take him to Office Depot last night?,"[""See, I've got, uh, my tea is at the perfect sipping temperature."", 'Uh, I have fleece-lined boxer shorts to keep my tushie toasty.', 'And then, oh, last but not least, this inspirational cat poster, improved with the reassuring face of physics renegade Richard Feynman.']",False
1_11526.wav,"As you may know, I've been experimenting with elevated anxiety levels, and I thought, what better way to increase my discomfort than to subject myself to an evening of tasteless uncensored crotch talk?","[""If I were going to Hawaii, I'd spend all my time at the Keck Observatory.\nDid you know that the telescopes there have better resolution than the Hubble?"", 'Really?\nWant to go to Hawaii?', 'Ladies?\nLadies...\nLadies?', 'Come in.', 'Ladies.', ""What's up?""]",False
1_11529.wav,"And how difficult it is to do when she's bloated, cranky and crampy?","['What exactly do you think goes on here?', ""Well...\nconversations that you wouldn't be comfortable having in front of the opposite sex."", 'You know, who has the best cervix.', 'Which sanitary napkin is all the rage right now.', ""Men's buttocks, and how you want to pat and squeeze them."", ""We were talking about Penny's job.""]",False
1_11609.wav,"I've, uh, created some other user accounts so I can post positive comments about their paper.","['Do you really want him to write back?', 'Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?""', 'Me-wow.']",False
1_11697.wav,The answer's in this puzzle box. Let's see if you can open it.,"['Can you please just let it go?', 'Oh, I can help you with that.', ""Imagine you're holding an ordinary pen."", 'While your favorite pen is safe and secure in your pocket.', 'Hold that thought.', 'Hello?', 'How can I make this up to you?']",True
1_11699.wav,"No, Stuart picked out those throw pillows all on his own.","['Hold that thought.', 'Hello?', 'How can I make this up to you?', ""The answer's in this puzzle box. \nLet's see if you can open it."", 'You could have at least warned him about the furniture.', ""That's what I said when we moved it."", 'You helped him?!']",True
1_11723.wav,"Not much, but he seemed to be in a pretty good place.","[""Oh... then I choose a janitor.\n'Cause I'm about to throw up."", ""I'm in love.\nLet's do something else."", ""Ooh, uh, Emily gets off work soon.\nWhy don't the four of us go out?"", 'Okay. Sounds good.', 'Should we call Howard and Bernadette?', ""I don't know what time their plane gets in, but let me, let me shoot them a text."", 'Did he say anything about the funeral?']",False
1_11736.wav,"I don't know, perhaps somebody took it off the carousel by mistake?","['Mr. and Mrs. Wolowitz?', 'As far as I can tell, your bag arrived in Los Angeles.', 'So, where is it?']",False
1_11773.wav,This is why I've been saying we should keep champagne on ice.,"['we decided that the time was right to take a step forward.', 'Okay.', 'Do you want to say it?', ""Let's say it together."", ""We're getting a turtle!""]",True
1_11885.wav,"Yeah, turns out half a dozen menorahs really sets a mood.","['Glad you guys could make it.', 'Of course.', 'Wow, it looks really pretty in here.']",True
1_11889.wav,"Yeah, we just want to have the kind of dinner that we've all had here so many times before.","['Hi. Hello.', 'Oh, and a special hello to Leonard, who needs to be mentioned by name.', 'Subtle.', 'But you got it, right?', 'Hey, guys.', 'Hey. Hi. Hello.', ""I just want everyone to know, uh, tonight's not a sad occasion.""]",False
1_11901.wav,"Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned.","[""I don't believe it matters what the topic is."", ""What's crucial for a salon is that we conduct the discussion in an elevated and insightful way. \nIt's all about the execution."", ""Of course you'd focus on that rather than the inspiration."", ""Uh, new salon topic.\nWhat's more important, an idea or its execution?"", ""Oh, that's fun.""]",True
1_11913.wav,It's why my people wandered the desert for 40 years. Took that long to walk it off.,"[""I don't think I've eaten that much in my entire life.""]",True
1_11924.wav,"All right, Amy's in charge of pricing and being 75.","[""So, I put stickers on everything we're gonna sell.\nWe just need help taking it all out to the driveway."", ""Can I be in charge of pricing?\nI've been going to garage sales my whole life."", 'Can you believe I got these pantyhose for a nickel?']",True
1_11928.wav,"And if I had a friend, they might have told me that.","[""All right, Amy's in charge of pricing and being 75."", 'Hey, Penny, can you give me a hand with this?', 'Sure. Aw, we had one of these growing up. I used to play all the time.', 'Oh, yeah? I love Ping-Pong.', 'Oh, I meant beer pong.', ""I had a table, too, but I didn't have any friends, so all I did was serve."", 'You know, you can leave one side up and play against it.']",False
1_12002.wav,Then buckle up; you're in for a cranky night.,"[""It's not like I was invited to Richard Feynman's house and have anything better to do."", ""Is this how the rest of the night's going to be?"", ""I don't know the future."", ""Do you think there's a chance that an asteroid could hit the Earth, destroying Feynman's house and everyone in it?"", 'No, Sheldon.']",False
1_12083.wav,"Oh, just put it in your mouth and pop it like a zit.","[""What's going on in here?"", 'I am making molecular cocktails. This sphere is actually a cosmopolitan.', 'How do you drink it?']",False
1_12202.wav,"No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force.","[""Leonard, what time does your mom's plane get in?"", ""I don't know-- some time tomorrow morning."", ""Don't you want to know for sure?""]",True
1_12275.wav,"Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice.","[""I don't want to rush you, but I'm closing a little early tonight."", 'Ooh. Hot date?']",False
1_12320.wav,"Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am.","[""Okay. Well, then it's settled: small indoor church wedding, black-tie, no butterflies."", 'Sounds perfect. Great.', ""You still didn't pick a date."", 'Stay out of it! Shut up!']",False
1_12331.wav,"Wow, there's a Denny's in Vegas you can actually get married in.","[""Stuart: It's just my dad, probably calling to wish me a happy birthday. I'll call him back."", 'You were saying?', ""Look, Raj, be honest with me. If you want to end things, just do it. Don't expect me to do it for you."", ""End things? I'm trying to tell you that I love you."", 'Happy birthday to you.', ""Wow, there's a Denny's in Vegas you can actually get married in.""]",False
2_223.wav,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.","['Hey who is this Casey?', 'Oh some guy she met in the movies', 'Oh really? What does he want with her?']",True
2_370.wav,You have to stop the Q-Tip when there is resistance,"[""My family's been going to him forever. He did my first suit when I was 15. No wait 16. Excuse me, 15 ...  Alright when was 1990?""]",True
2_556.wav,"Joey if I go first, I want to be looking for my keys","['When their pets pass on, they want them sort of laid out like they are sleeping. But, occassionally theres a person who wants them in a pose like chasing their tail or uh, jumping to catch a frizbee.']",True
2_484.wav,Yes yes it is! In Prison!!,"['Your tailor, is a very bad man.', 'Frankie what are you talking about?', 'Hey, whats going on?', ""Joey' trailer took advantage of me"", 'No way, I have been going to the guy for twelve years', ""Oh c'mon, he said he was gonna do my inseam, then he ran his hand, up my leg and then there was definite"", 'What?', 'Cupping.', ""That's how they do pants. First they go up they move it over, then they go up the other side and move it back, then they do the rear. What? Ross will you tell them? Isn't that how a tailor measures ?""]",True
2_498.wav,"Uh, so how many cameras are actually on you.","[""Where's Monica?"", 'Over here Dad', 'How to you zoom out? There she is', 'Some girl ate Monica', 'Shut up, the camera adds 10 pounds.']",True
2_494.wav,But younger than some buildings!,"[""I know Richard's really nice and everything, it's just that we don't know him really well you know, plus he is old  ...  er than some people.""]",True
2_477.wav,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.","[""Did you have fun at the bachelor's party last night?"", 'Oh yeah, look what I got, she is fully dressed right. And then you click it and oh oh she naked.']",False
2_35.wav,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,"[""I am not divorced yet. Chandler, you know you just invited me over here for pasta and all of a sudden you are talking about moving in together. I wasn't even that hungry. Its getting really late and I should just umm.""]",False
2_279.wav,Sounds like she has got the whole package!,"['How was your date with Ginger.', 'Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness']",True
2_377.wav,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,"['Oh Mommy, Oh Daddy, I am a big ol Baddy.', 'I guess he must have gotten the part in the play.']",True
2_595.wav,I'd miss you if I broke up with you. Just trying to be supportive.,"['So Rachel called, wants to see me. Going over in a minute.', 'Wow, what do you think she wants?', 'Well, maybe the crazy fog has lifted and she realizes that life without me a sucks.', 'Its possible, you are very lovable.']",False
2_464.wav,"Oh, uh, no thanks. I just had an M&M.","['Hey, you guys the water is great. You should really go in!']",True
2_408.wav,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it","['Saucy.', ""I'll be back in two minutes."", 'You are going to leave me like this', ""Knowing you are here, waiting for me, it is kind of exciting isn't it?""]",True
2_574.wav,You can't do anything.,"['Pickin up wedding dresses. Wapah.', 'Whats wapah', 'You now, whipped. Wapah', ""That's not whipped"", ""That's what I did, wapah.""]",False
2_409.wav,I'll catch you guys later.,"[""Hi, excuse me, is Rachel Green here? I'm supposed to meet her for lunch."", ""Oh she doesn't come here anymore. You can find her up on 10th."", 'Okay great.']",False
2_549.wav,Really?,['Honey the Miami vice sound track?'],False
2_598.wav,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",['After the party I saw Rachel kissing that jerk from her office out on your balcony.'],True
2_73.wav,"Oh my god, you almost gave me a heart attack!","['Okay, I am officially unpacked. Thanks for helping me man. Joey?']",True
2_374.wav,Janice? Janice?,['Will you get me a white zinfandel and glass of red for Janice.'],True
2_297.wav,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious","['You and I were, uh', 'doing it on this table', 'You okay there?', ""I can't belive you two had sex in her dream.""]",True
2_286.wav,"And sometimes I would want you to steal third, and I'll go like this.","[""And sometimes I may be away longer, like this. But I'll still always come back, like this.""]",True
2_509.wav,Crazy bitch!,['Well the tough thing is she really wants to have sex with me.'],True
2_508.wav,"Yes, the doctor's say if they remove it, he will die!","[""This one's from Joey, feels like a book, think itÕs a book. And itÕs a book!"", 'Oh its Dr. Suse.', 'That book got me through some tough times', 'There is a little child inside this man.']",True
2_472.wav,And I just won a million dollars!,"[""I don't want to be single. I just, I just want to be married again.""]",False
2_227.wav,You sure he is going to be able to crack that code?,"['Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.']",True
2_226.wav,"These people find out that a spelling game is going over there, there will be nobody left at our party.",['Could guys please try to keep It down? We are trying to start a tournament.'],True
2_478.wav,"Oh, wait a minute, I have no one.","['Hi.', ""What's the matter with you?"", 'Mean guys at the coffee house took my hat', 'You kidding', ""It was ridiculous, these guys were bullies, actual bullies. We are grown ups, this kind of stuff isn't supposed to happen anymore.""]",True
2_372.wav,Actually I yesterday I was smoking again. Today I am smoking still.,"['Boy do I feel bad', 'very bad.', 'Chandler what are you doing?', 'Chandler?']",True
2_241.wav,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.","[""Damn, tail pipe's not hot enough to light this."", 'Relax ok? I can get this open, anybody got a coat hangar?']",True
